Grupo,Codigo_Regiao,Reg_Saude,Município,Total,Semana,Casos,Cod_Munic
BOTUCATU,35063,POLO CUESTA,Anhembi,4,3,0,350230
BOTUCATU,35063,POLO CUESTA,Anhembi,4,4,0,350230
BOTUCATU,35063,POLO CUESTA,Anhembi,4,5,0,350230
BOTUCATU,35063,POLO CUESTA,Anhembi,4,6,0,350230
BOTUCATU,35063,POLO CUESTA,Anhembi,4,7,0,350230
BOTUCATU,35063,POLO CUESTA,Anhembi,4,8,1,350230
BOTUCATU,35063,POLO CUESTA,Anhembi,4,9,0,350230
BOTUCATU,35063,POLO CUESTA,Anhembi,4,10,0,350230
BOTUCATU,35063,POLO CUESTA,Anhembi,4,11,0,350230
BOTUCATU,35063,POLO CUESTA,Anhembi,4,12,0,350230
BOTUCATU,35063,POLO CUESTA,Anhembi,4,13,1,350230
BOTUCATU,35063,POLO CUESTA,Anhembi,4,14,0,350230
BOTUCATU,35063,POLO CUESTA,Anhembi,4,15,0,350230
BOTUCATU,35063,POLO CUESTA,Anhembi,4,16,0,350230
BOTUCATU,35063,POLO CUESTA,Anhembi,4,17,0,350230
BOTUCATU,35063,POLO CUESTA,Anhembi,4,18,1,350230
BOTUCATU,35063,POLO CUESTA,Anhembi,4,19,0,350230
BOTUCATU,35063,POLO CUESTA,Anhembi,4,20,0,350230
BOTUCATU,35063,POLO CUESTA,Anhembi,4,21,0,350230
BOTUCATU,35063,POLO CUESTA,Anhembi,4,22,1,350230
BOTUCATU,35063,POLO CUESTA,Anhembi,4,23,0,350230
BOTUCATU,35063,POLO CUESTA,Anhembi,4,24,0,350230
BOTUCATU,35063,POLO CUESTA,Anhembi,4,25,0,350230
BOTUCATU,35063,POLO CUESTA,Anhembi,4,26,0,350230
BOTUCATU,35063,POLO CUESTA,Anhembi,4,27,0,350230
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,Anhumas,6,1,0,350240
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,Anhumas,6,2,0,350240
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,Anhumas,6,3,0,350240
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,Anhumas,6,4,0,350240
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,Anhumas,6,5,0,350240
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,Anhumas,6,6,0,350240
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,Anhumas,6,7,0,350240
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,Anhumas,6,8,0,350240
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,Anhumas,6,9,1,350240
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,Anhumas,6,10,1,350240
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,Anhumas,6,11,1,350240
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,Anhumas,6,12,0,350240
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,Anhumas,6,13,1,350240
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,Anhumas,6,14,0,350240
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,Anhumas,6,15,0,350240
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,Anhumas,6,16,1,350240
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,Anhumas,6,17,0,350240
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,Anhumas,6,18,0,350240
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,Anhumas,6,19,1,350240
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,Anhumas,6,20,0,350240
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,Anhumas,6,21,0,350240
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,Anhumas,6,22,0,350240
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,Anhumas,6,23,0,350240
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,Anhumas,6,24,0,350240
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,Anhumas,6,25,0,350240
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,Anhumas,6,26,0,350240
PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,Anhumas,6,27,0,350240
TAUBATÉ,35172,CIRCUITO DA FÉ - VALE HISTÓRICO,Aparecida,677,1,25,350250
