Grupo,Codigo_Regiao,Reg_Saude,Município,Total,Semana,Casos
SOROCABA,35163,SOROCABA,352390 Itu,84,47,0
SOROCABA,35163,SOROCABA,352390 Itu,84,48,0
SOROCABA,35163,SOROCABA,352390 Itu,84,49,0
SOROCABA,35163,SOROCABA,352390 Itu,84,50,0
SOROCABA,35163,SOROCABA,352390 Itu,84,51,0
SOROCABA,35163,SOROCABA,352390 Itu,84,52,1
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,1,0
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,2,0
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,3,0
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,4,0
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,5,1
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,6,3
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,7,3
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,8,2
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,9,1
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,10,1
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,11,2
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,12,8
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,13,4
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,14,5
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,15,7
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,16,11
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,17,11
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,18,8
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,19,11
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,20,9
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,21,0
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,22,0
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,23,0
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,24,0
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,25,0
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,26,0
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,27,0
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,28,1
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,29,0
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,30,0
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,31,0
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,32,0
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,33,0
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,34,0
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,35,0
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,36,0
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,37,0
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,38,0
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,39,0
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,40,0
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,41,0
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,42,0
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,43,3
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,44,1
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,45,0
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,46,0
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,47,0
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,48,0
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,49,0
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,50,0
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,51,0
CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,93,52,1
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,1,22
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,2,46
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,3,88
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,4,189
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,5,218
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,6,260
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,7,216
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,8,150
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,9,80
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,10,66
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,11,81
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,12,59
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,13,40
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,14,19
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,15,35
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,16,19
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,17,14
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,18,9
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,19,10
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,20,6
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,21,1
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,22,2
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,23,0
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,24,1
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,25,0
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,26,0
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,27,0
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,28,1
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,29,0
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,30,0
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,31,0
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,32,0
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,33,0
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,34,0
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,35,0
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,36,0
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,37,1
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,38,0
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,39,0
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,40,0
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,41,0
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,42,0
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,43,0
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,44,0
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,45,1
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,46,0
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,47,0
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,48,0
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,49,0
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,50,0
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,51,0
FRANCA,35083,ALTA MOGIANA,352410 Ituverava,1634,52,0
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,1,0
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,2,0
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,3,0
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,4,0
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,5,1
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,6,2
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,7,1
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,8,1
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,9,4
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,10,4
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,11,5
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,12,7
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,13,13
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,14,13
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,15,53
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,16,25
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,17,4
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,18,9
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,19,9
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,20,8
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,21,4
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,22,2
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,23,7
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,24,12
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,25,9
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,26,2
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,27,4
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,28,1
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,29,0
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,30,0
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,31,0
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,32,0
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,33,1
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,34,0
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,35,0
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,36,0
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,37,0
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,38,0
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,39,0
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,40,0
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,41,0
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,42,0
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,43,0
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,44,0
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,45,0
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,46,0
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,47,0
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,48,0
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,49,0
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,50,0
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,51,0
BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,201,52,0
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,1,1
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,2,1
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,3,4
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,4,2
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,5,3
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,6,3
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,7,8
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,8,7
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,9,3
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,10,4
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,11,8
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,12,12
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,13,9
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,14,17
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,15,29
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,16,12
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,17,20
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,18,30
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,19,39
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,20,44
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,21,35
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,22,32
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,23,22
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,24,56
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,25,44
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,26,18
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,27,10
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,28,14
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,29,5
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,30,5
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,31,4
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,32,3
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,33,2
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,34,2
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,35,2
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,36,2
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,37,2
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,38,1
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,39,5
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,40,2
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,41,3
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,42,3
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,43,7
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,44,10
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,45,8
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,46,17
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,47,10
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,48,6
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,49,17
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,50,19
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,51,4
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,634,52,8
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,1,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,2,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,3,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,4,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,5,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,6,3
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,7,3
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,8,7
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,9,3
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,10,2
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,11,5
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,12,8
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,13,9
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,14,12
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,15,19
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,16,20
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,17,31
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,18,23
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,19,41
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,20,47
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,21,35
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,22,11
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,23,12
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,24,7
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,25,11
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,26,16
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,27,4
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,28,2
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,29,1
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,30,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,31,1
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,32,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,33,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,34,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,35,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,36,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,37,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,38,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,39,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,40,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,41,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,42,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,43,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,44,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,45,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,46,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,47,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,48,0
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,49,1
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,50,1
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,51,1
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,336,52,0
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,1,11
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,2,12
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,3,8
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,4,15
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,5,22
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,6,24
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,7,10
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,8,5
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,9,3
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,10,5
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,11,2
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,12,6
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,13,3
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,14,3
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,15,5
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,16,4
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,17,6
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,18,2
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,19,13
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,20,6
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,21,2
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,22,5
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,23,4
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,24,1
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,25,1
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,26,2
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,27,0
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,28,0
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,29,0
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,30,0
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,31,0
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,32,0
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,33,0
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,34,0
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,35,0
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,36,0
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,37,0
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,38,0
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,39,0
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,40,0
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,41,0
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,42,0
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,43,0
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,44,0
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,45,0
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,46,0
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,47,0
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,48,0
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,49,0
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,50,0
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,51,0
SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,180,52,0
REGISTRO,35121,VALE DO RIBEIRA,352460 Jacupiranga,0,1,0
